_id,Facility ID,Location ID,Facility Type (Display Name),Permit,FacilityType,Facility Rating,Asset Name
6004,72802,861,Outdoor Rink,ice,Outdoor Ice Pad,None,QUEENSWAY PARK - Outdoor Ice Pad
6005,72803,861,Skate Trail,None,Skate Trail,None,QUEENSWAY PARK SKATE TRAIL
6006,72805,861,Kitchen,room,Kitchen,None,QUEENSWAY PARK CLUBHOUSE - Kitchen
6007,72806,861,Multipurpose Room,room,Room,None,QUEENSWAY PARK CLUBHOUSE - Multipurpose Room
6008,72809,861,Outdoor Tennis Court,None,Outdoor Tennis Court,None,QUEENSWAY PARK - Outdoor Tennis Court (  2)
6009,132747,861,Outdoor Table Tennis,None,Outdoor Table Tennis,None,QUEENSWAY PARK - Outdoor Table Tennis
6010,967895,861,Gazebo,None,Gazebo,None,QUEENSWAY PARK - Shade Structure
6011,5197,862,Splash Pad,None,Splash/Spray Pad,None,REXDALE PARK - Splash/Spray Pad
6012,17904,862,Ball Diamond,sport,Baseball Diamond Field - C,C,REXDALE PARK - Ball Diamond Field
6013,34176,862,Playground,None,Playground Site,None,REXDALE PARK - Playground
6014,102192,862,Drinking Fountain,None,Drinking Fountain Count,None,REXDALE PARK - Drinking Water Source
6015,5194,863,Wading Pool,None,Wading Pool,None,REXLINGTON PARK - Wading Pool
6016,17905,863,Ball Diamond,sport,Baseball Diamond Field - C,C,REXLINGTON PARK - Ball Diamond Field
6017,34177,863,Playground,None,Playground Site,None,REXLINGTON PARK - Playground W
6018,42664,863,Playground,None,Playground Site,None,REXLINGTON PARK - Playground E
6019,75202,863,Splash Pad,None,Splash/Spray Pad,None,REXLINGTON PARK - Splash/Spray Pad
6020,75205,863,Picnic Shelter,picnic,Shelter,None,REXLINGTON PARK - Shade Structure (  1)
6021,75206,863,Picnic Shelter,picnic,Shelter,None,REXLINGTON PARK - Shade Structure (  2)
6022,17907,864,Ball Diamond,sport,Baseball Diamond Field - A,A,RICHVIEW PARK - Ball Diamond Field
6023,18170,864,Sport Field,sport,Soccer Field - C,C,RICHVIEW PARK - Soccer Field (  2)
6024,18171,864,Sport Field,sport,Soccer Field - C,C,RICHVIEW PARK - Soccer Field (  1)
6025,18172,864,Sport Field,sport,Soccer Field - C,C,RICHVIEW PARK - Soccer Field (  3)
6026,18262,864,Sport Field,sport,Soccer Field - C,C,RICHVIEW PARK - Soccer Field (  7)
6027,18263,864,Sport Field,sport,Soccer Field - C,C,RICHVIEW PARK - Soccer Field (  8)
6028,18264,864,Sport Field,sport,Soccer Field - C,C,RICHVIEW PARK - Soccer Field (  9)
6029,18265,864,Sport Field,sport,Soccer Field - C,C,RICHVIEW PARK - Soccer Field (  4)
6030,18266,864,Sport Field,sport,Soccer Field - C,C,RICHVIEW PARK - Soccer Field (  5)
6031,18267,864,Sport Field,sport,Soccer Field - C,C,RICHVIEW PARK - Soccer Field (  6)
6032,33836,864,Playground,None,Playground Site,None,RICHVIEW PARK - Playground
6033,49530,864,Parking Lot,None,Outdoor Parking Lot,None,RICHVIEW PARK - Outdoor Parking Lot
6034,78215,864,Practice Wicket,None,Practice Wicket,None,RICHVIEW PARK - Practice Wicket (  1)
6035,78216,864,Practice Wicket,None,Practice Wicket,None,RICHVIEW PARK - Practice Wicket (  2)
6036,3804,865,Outdoor Tennis Court,None,Outdoor Tennis Court,None,WILLOWDALE PARK - Outdoor Tennis Court (  1)
6037,3805,865,Outdoor Tennis Court,None,Outdoor Tennis Court,None,WILLOWDALE PARK - Outdoor Tennis Court (  2)
6038,3806,865,Outdoor Tennis Court,None,Outdoor Tennis Court,None,WILLOWDALE PARK - Outdoor Tennis Court (  3)
6039,3807,865,Outdoor Tennis Court,None,Outdoor Tennis Court,None,WILLOWDALE PARK - Outdoor Tennis Court (  4)
6040,5169,865,Splash Pad,None,Splash/Spray Pad,None,WILLOWDALE PARK - Splash/Spray Pad
6041,13305,865,Drinking Fountain,None,Drinking Fountain Count,None,WILLOWDALE PARK - Drinking Water Source (  1)
6042,13306,865,Drinking Fountain,None,Drinking Fountain Count,None,WILLOWDALE PARK - Drinking Water Source (  2)
6043,13307,865,Drinking Fountain,None,Drinking Fountain Count,None,WILLOWDALE PARK - Drinking Water Source (  3)
6044,29745,865,Washroom Facility,None,Washroom Building,None,NORTH YORK TENNIS CLUB
6045,32506,865,Parking Lot,None,Outdoor Parking Lot,None,WILLOWDALE PARK - Outdoor Parking Lot
6046,34146,865,Playground,None,Playground Site,None,WILLOWDALE PARK - Playground S
6047,42662,865,Playground,None,Playground Site,None,WILLOWDALE PARK - Playground N
6048,3796,867,Pickleball Court,None,None,None,ROTARY PEACE PARK - Tennis Court Area
6049,3797,867,Outdoor Tennis Court,None,Outdoor Tennis Court,None,ROTARY PEACE PARK - Outdoor Tennis Court (  1)
6050,3798,867,Outdoor Tennis Court,None,Outdoor Tennis Court,None,ROTARY PEACE PARK - Outdoor Tennis Court (  2)
6051,5162,867,Outdoor Pool,pool,Outdoor Pool Tank,None,ROTARY PEACE PARK - Outdoor Pool Tank
6052,5164,867,Splash Pad,None,Splash/Spray Pad,None,ROTARY PEACE PARK - Splash/Spray Pad
6053,6157,867,Washroom Facility,None,Washroom Building,None,ROTARY PEACE PARK OUTDOOR POOL BUILDING
6054,17915,867,Ball Diamond,sport,Baseball Diamond Field - C,C,ROTARY PEACE PARK - Ball Diamond Field
6055,28059,867,Bowling Green,None,Bowling Green,None,ROTARY PEACE PARK - Bowling Green
6056,32436,867,Parking Lot,None,Outdoor Parking Lot,None,ROTARY PEACE PARK - Outdoor Parking Lot (  1)
6057,33897,867,Playground,None,Playground Site,None,ROTARY PEACE PARK - Playground
6058,45162,867,Parking Lot,None,Outdoor Parking Lot,None,ROTARY PEACE PARK - Outdoor Parking Lot (  2)
6059,102281,867,Drinking Fountain,None,Drinking Fountain Count,None,ROTARY PEACE PARK - Drinking Water Source
6060,850065,867,Parking Lot,None,Outdoor Parking Lot,None,ROTARY PEACE PARK - Outdoor Parking Lot (  3)
6061,850093,867,Parking Lot,None,Outdoor Parking Lot,None,ROTARY PEACE PARK - Outdoor Parking Lot (  4)
6062,5091,869,Outdoor Pool,pool,Outdoor Pool Tank,None,SMITHFIELD PARK - Outdoor Pool Tank
6063,5093,869,Skateboard Area,None,Skateboard Area,None,SMITHFIELD PARK - Skateboard Area
6064,6107,869,Washroom Facility,None,Washroom Building,None,SMITHFIELD PARK OUTDOOR POOL BUILDING
6065,17932,869,Ball Diamond,sport,Baseball Diamond Field - C,C,SMITHFIELD PARK - Ball Diamond Field
6066,23908,869,Bike Trail,None,Bike Trail,None,SMITHFIELD PARK TRAIL (  1)
6067,32458,869,Parking Lot,None,Outdoor Parking Lot,None,SMITHFIELD PARK - Outdoor Parking Lot
6068,33844,869,Playground,None,Playground Site,None,SMITHFIELD PARK - Playground
6069,73826,869,Outdoor Basketball Court,None,Basketball Court,None,SMITHFIELD PARK - Basketball Court (  1)
6070,73827,869,Outdoor Basketball Court,None,Basketball Court,None,SMITHFIELD PARK - Basketball Court (  2)
6071,73828,869,Ball Hockey Pad,None,Ball Hockey Pad,None,SMITHFIELD PARK - Ball Hockey
6072,73830,869,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,SMITHFIELD PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  1)
6073,73831,869,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,SMITHFIELD PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  2)
6074,73832,869,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,SMITHFIELD PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  3)
6075,73833,869,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,SMITHFIELD PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  4)
6076,74962,869,Picnic Shelter,picnic,Shelter,None,SMITHFIELD PARK - Shade Structure (  1)
6077,74963,869,Picnic Shelter,picnic,Shelter,None,SMITHFIELD PARK - Shade Structure (  2)
6078,74965,869,Picnic Shelter,picnic,Shelter,None,SMITHFIELD PARK - Shade Structure (  4)
6079,3671,870,Outdoor Basketball Court,None,Basketball Court,None,SUMMERLEA PARK - Basketball Court (  2)
6080,3674,870,Outdoor Tennis Court,None,Outdoor Tennis Court,None,SUMMERLEA PARK - Outdoor Tennis Court (  1)
6081,3675,870,Outdoor Tennis Court,None,Outdoor Tennis Court,None,SUMMERLEA PARK - Outdoor Tennis Court (  2)
6082,5043,870,Wading Pool,None,Wading Pool,None,SUMMERLEA PARK - Wading Pool
6083,17945,870,Ball Diamond,sport,Baseball Diamond Field - C,C,SUMMERLEA PARK - Ball Diamond Field
6084,17946,870,Cricket Pitch Field,sport,Cricket Pitch Field - C,C,SUMMERLEA PARK - Cricket Pitch Field
6085,18185,870,Sport Field,sport,Soccer Field - C,C,SUMMERLEA PARK - Soccer Field (  2)
6086,18186,870,Sport Field,sport,Soccer Field - C,C,SUMMERLEA PARK - Soccer Field (  1)
6087,18187,870,Sport Field,sport,Soccer Field - C,C,SUMMERLEA PARK - Soccer Field (  3)
6088,22890,870,Bike Trail,None,Bike Trail,None,HUMBER RIVER RECREATIONAL TRAIL (117)
6089,28364,870,Outdoor Basketball Court,None,Basketball Court,None,SUMMERLEA PARK - Basketball Court (  1)
6090,28875,870,Sport Field,sport,Football Field - C,C,JACK LEITCH FOOTBALL FIELD
6091,32465,870,Parking Lot,None,Outdoor Parking Lot,None,SUMMERLEA PARK - Outdoor Parking Lot (  1)
6092,32466,870,Parking Lot,None,Outdoor Parking Lot,None,SUMMERLEA PARK - Outdoor Parking Lot (  2)
6093,42702,870,Playground,None,Playground Site,None,SUMMERLEA PARK - Playground N
6094,42703,870,Playground,None,Playground Site,None,SUMMERLEA PARK - Playground E
6095,75662,870,Washroom Facility,None,Washroom Building,None,SUMMERLEA PARK - Washroom Building
6096,102235,870,Drinking Fountain,None,Drinking Fountain Count,None,SUMMERLEA PARK - Drinking Water Source
6097,3667,871,Outdoor Tennis Court,None,Outdoor Tennis Court,None,SUNNYDALE ACRES PARK - Outdoor Tennis Court (  1)
6098,3668,871,Outdoor Tennis Court,None,Outdoor Tennis Court,None,SUNNYDALE ACRES PARK - Outdoor Tennis Court (  2)
6099,3669,871,Outdoor Tennis Court,None,Outdoor Tennis Court,None,SUNNYDALE ACRES PARK - Outdoor Tennis Court (  3)
6100,3670,871,Outdoor Tennis Court,None,Outdoor Tennis Court,None,SUNNYDALE ACRES PARK - Outdoor Tennis Court (  4)
6101,5031,871,Wading Pool,None,Wading Pool,None,SUNNYDALE ACRES PARK - Wading Pool
6102,17947,871,Ball Diamond,sport,Baseball Diamond Field - A,A,SUNNYDALE ACRES PARK - Ball Diamond Field
6103,28904,871,Washroom Facility,None,Washroom Building,None,SUNNYDALE ACRES PARK A.I.R. BUILDING
6104,32476,871,Parking Lot,None,Outdoor Parking Lot,None,SUNNYDALE ACRES PARK - Outdoor Parking Lot
6105,33869,871,Playground,None,Playground Site,None,SUNNYDALE ACRES PARK - Playground
6106,48479,871,Multipurpose Room,room,Room - C,C,SUNNYDALE ACRES PARK A.I.R. BUILDING - Multipurpose Room
6107,17974,872,Sport Field,sport,Soccer Field - C,C,WELLESWORTH PARK - Soccer Field
6108,18106,872,Ball Diamond,sport,Baseball Diamond Field - C,C,WELLESWORTH PARK - Ball Diamond Field (  1)
6109,18107,872,Ball Diamond,sport,Baseball Diamond Field - C,C,WELLESWORTH PARK - Ball Diamond Field (  2)
6110,29728,872,Washroom Facility,None,Washroom Building,None,WELLESWORTH PARK - Washroom Building
6111,34322,872,Playground,None,Playground Site,None,WELLESWORTH PARK - Playground
6112,2227,873,Drinking Fountain,None,Drinking Fountain Count,None,WEST DEANE PARK - Drinking Water Source
6113,3100,873,Outdoor Tennis Court,None,Outdoor Tennis Court,None,WEST DEANE PARK - Outdoor Tennis Court (  1)
6114,3101,873,Outdoor Tennis Court,None,Outdoor Tennis Court,None,WEST DEANE PARK - Outdoor Tennis Court (  2)
6115,3102,873,Outdoor Tennis Court,None,Outdoor Tennis Court,None,WEST DEANE PARK - Outdoor Tennis Court (  3)
6116,3103,873,Outdoor Tennis Court,None,Outdoor Tennis Court,None,WEST DEANE PARK - Outdoor Tennis Court (  4)
6117,4257,873,Outdoor Pool,pool,Outdoor Pool Tank,None,WEST DEANE PARK - Outdoor Pool Tank
6118,4258,873,Picnic Site,picnic,Picnic Site,None,WEST DEANE PARK - Picnic Site
6119,5555,873,Washroom Facility,None,Washroom Building,None,WEST DEANE PARK OUTDOOR POOL BUILDING
6120,18108,873,Ball Diamond,sport,Baseball Diamond Field - C,C,WEST DEANE PARK - Ball Diamond Field (  2)
6121,18109,873,Ball Diamond,sport,Baseball Diamond Field - C,C,WEST DEANE PARK - Ball Diamond Field (  1)
6122,23581,873,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 52)
6123,23582,873,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 53)
6124,23583,873,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 54)
6125,23584,873,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 55)
6126,23585,873,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 56)
6127,23586,873,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 57)
6128,23587,873,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 58)
6129,23588,873,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 59)
6130,23590,873,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 60)
6131,23592,873,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 62)
6132,23594,873,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 64)
6133,23595,873,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 65)
6134,23596,873,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 66)
6135,23598,873,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 68)
6136,23601,873,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 70)
6137,23602,873,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 71)
6138,23603,873,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 72)
6139,23604,873,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 73)
6140,23607,873,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 76)
6141,23608,873,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 77)
6142,23609,873,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 78)
6143,23610,873,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 79)
6144,23612,873,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 80)
6145,28893,873,Washroom Facility,None,Washroom Building,None,MARTINGROVE A.I.R. BUILDING
6146,29732,873,Washroom Facility,None,Washroom Building,None,WEST DEANE PARK - Washroom Building
6147,32497,873,Parking Lot,None,Outdoor Parking Lot,None,WEST DEANE PARK - Outdoor Parking Lot (  1)
6148,32498,873,Parking Lot,None,Outdoor Parking Lot,None,WEST DEANE PARK - Outdoor Parking Lot (  2)
6149,34188,873,Playground,None,Playground Site,None,WEST DEANE PARK - Playground W
6150,42709,873,Playground,None,Playground Site,None,WEST DEANE PARK - Playground E
6151,42710,873,Playground,None,Playground Site,None,WEST DEANE PARK - Playground N
6152,43571,873,Outdoor Rink,ice,Outdoor Ice Pad,None,WEST DEANE PARK - Outdoor Ice Pad
6153,48360,873,Multipurpose Room,room,Room - C,C,MARTINGROVE A.I.R. BUILDING - Multipurpose Room
6154,49524,873,Parking Lot,None,Outdoor Parking Lot,None,WEST DEANE PARK - Outdoor Parking Lot (  3)
6155,49867,873,Picnic Shelter,picnic,Shelter,None,WEST DEANE PARK - Shade Structure
6156,58223,873,Outdoor Table Tennis,None,Outdoor Table Tennis,None,WEST DEANE PARK - Outdoor Table Tennis
6157,2740,874,Drinking Fountain,None,Drinking Fountain Count,None,WESTWAY PARK - Drinking Water Source
6158,3989,874,Outdoor Tennis Court,None,Outdoor Tennis Court,None,WESTWAY PARK - Outdoor Tennis Court (  1)
6159,3990,874,Outdoor Tennis Court,None,Outdoor Tennis Court,None,WESTWAY PARK - Outdoor Tennis Court (  2)
6160,3991,874,Outdoor Tennis Court,None,Outdoor Tennis Court,None,WESTWAY PARK - Outdoor Tennis Court (  3)
6161,3992,874,Outdoor Tennis Court,None,Outdoor Tennis Court,None,WESTWAY PARK - Outdoor Tennis Court (  4)
6162,17982,874,Ball Diamond,sport,Baseball Diamond Field - C,C,WESTWAY PARK - Ball Diamond Field
6163,28910,874,Washroom Facility,None,Washroom Building,None,WESTWAY PARK A.I.R. BUILDING
6164,32504,874,Parking Lot,None,Outdoor Parking Lot,None,WESTWAY PARK - Outdoor Parking Lot
6165,34135,874,Playground,None,Playground Site,None,WESTWAY PARK - Playground
6166,3579,875,Pickleball Court,None,None,None,JEFF HEALEY PARK - Tennis Court Area
6167,3580,875,Outdoor Tennis Court,None,Outdoor Tennis Court,None,JEFF HEALEY PARK - Outdoor Tennis Court (  1)
6168,3581,875,Outdoor Tennis Court,None,Outdoor Tennis Court,None,JEFF HEALEY PARK - Outdoor Tennis Court (  2)
6169,17813,875,Ball Diamond,sport,Baseball Diamond Field - C,C,JEFF HEALEY PARK - Ball Diamond Field
6170,23538,875,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 13)
6171,23539,875,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 14)
6172,23540,875,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 15)
6173,23541,875,Bike Trail,None,Bike Trail,None,MIMICO CREEK TRAIL ( 16)
6174,34528,875,Playground,None,Playground Site,None,JEFF HEALEY PARK - Playground
6175,45142,875,Parking Lot,None,Outdoor Parking Lot,None,JEFF HEALEY PARK - Outdoor Parking Lot
6176,2961,876,Pickleball Court,None,None,None,WESTGROVE PARK - Tennis Court Area
6177,2962,876,Outdoor Tennis Court,None,Outdoor Tennis Court,None,WESTGROVE PARK - Outdoor Tennis Court (  1)
6178,2963,876,Outdoor Tennis Court,None,Outdoor Tennis Court,None,WESTGROVE PARK - Outdoor Tennis Court (  2)
6179,4143,876,Outdoor Pool,pool,Outdoor Pool Tank,None,WESTGROVE PARK - Outdoor Pool Tank
6180,5472,876,Washroom Facility,None,Washroom Building,None,WESTGROVE PARK OUTDOOR POOL BUILDING
6181,17979,876,Sport Field,sport,Soccer Field - C,C,WESTGROVE PARK - Soccer Field
6182,34129,876,Playground,None,Playground Site,None,WESTGROVE PARK - Playground
6183,43611,876,Outdoor Rink,ice,Outdoor Ice Pad,None,WESTGROVE RINK - Outdoor Ice Pad
6184,77534,876,Outdoor Basketball Court,None,Basketball Court,None,WESTGROVE PARK - Basketball Court
6185,2626,877,Drinking Fountain,None,Drinking Fountain Count,None,SILVER CREEK PARK - Drinking Water Source
6186,3733,877,Outdoor Tennis Court,None,Outdoor Tennis Court,None,SILVER CREEK PARK - Outdoor Tennis Court (  1)
6187,3734,877,Outdoor Tennis Court,None,Outdoor Tennis Court,None,SILVER CREEK PARK - Outdoor Tennis Court (  2)
6188,3735,877,Outdoor Tennis Court,None,Outdoor Tennis Court,None,SILVER CREEK PARK - Outdoor Tennis Court (  3)
6189,5108,877,Outdoor Pool,pool,Outdoor Pool Tank,None,RICHMOND GARDENS POOL - Outdoor Pool Tank
6190,6126,877,Washroom Facility,None,Washroom Building,None,RICHMOND GARDENS POOL
6191,17927,877,Ball Diamond,sport,Baseball Diamond Field - C,C,SILVER CREEK PARK - Ball Diamond Field
6192,32453,877,Parking Lot,None,Outdoor Parking Lot,None,SILVER CREEK PARK - Outdoor Parking Lot
6193,33827,877,Playground,None,Playground Site,None,SILVER CREEK PARK - Playground
6194,134892,877,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,SILVER CREEK PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  1)
6195,134893,877,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,SILVER CREEK PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  2)
6196,134894,877,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,SILVER CREEK PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  3)
6197,134895,877,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,SILVER CREEK PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  4)
6198,134896,877,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,SILVER CREEK PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  5)
6199,134897,877,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,SILVER CREEK PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  6)
6200,3791,878,Outdoor Tennis Court,None,Outdoor Tennis Court,None,ROYAL CREST PARK - Outdoor Tennis Court (  1)
6201,3792,878,Outdoor Tennis Court,None,Outdoor Tennis Court,None,ROYAL CREST PARK - Outdoor Tennis Court (  2)
6202,3793,878,Outdoor Tennis Court,None,Outdoor Tennis Court,None,ROYAL CREST PARK - Outdoor Tennis Court (  3)
6203,17916,878,Sport Field,sport,Soccer Field - C,C,ROYAL CREST PARK - Soccer Field
6204,28900,878,Washroom Facility,None,Washroom Building,None,ROYAL CREST PARK A.I.R. BUILDING
6205,28900,878,Changeroom Facility,None,Changeroom Building,None,ROYAL CREST PARK A.I.R. BUILDING
6206,32440,878,Parking Lot,None,Outdoor Parking Lot,None,ROYAL CREST PARK - Outdoor Parking Lot
